RE78 TREAT MARR NODEGREE BLACK HISPANIC EDUC AGE RE74 RE75 U74 U75 TYPE
17732.719 0 0 0 0 0 16 50 22629.532 19693.548 0 0 OBS
20688.172 0 1 0 0 0 14 22 22682.432 24706.452 0 0 OBS
27781.26 0 1 0 1 0 12 31 22727.495 1503.871 0 0 OBS
20688.172 0 1 0 0 0 12 34 22727.495 18619.355 0 0 OBS
22904.762 0 1 0 0 0 12 28 22727.495 20051.613 0 0 OBS
26599.078 0 1 0 0 0 12 26 22727.495 21483.871 0 0 OBS
22904.762 0 1 0 0 0 12 46 22727.495 21841.935 0 0 OBS
24086.943 0 1 0 0 0 17 27 22727.495 22379.032 0 0 OBS
24382.488 0 1 0 0 0 13 47 22727.495 22558.065 0 0 OBS
27042.396 0 1 0 0 0 17 29 22923.422 21483.871 0 0 OBS
26451.306 0 0 0 0 0 16 24 22923.422 22379.032 0 0 OBS
28076.805 0 1 0 0 0 16 30 22923.422 23274.194 0 0 OBS
14777.266 0 1 0 0 0 12 23 22982.2 24033.29 0 0 OBS
0 0 1 0 0 0 15 27 23119.348 0 0 1 OBS
25195.238 0 1 0 0 0 12 25 23119.348 24074.468 0 0 OBS
27633.487 0 1 0 0 0 12 26 23315.275 26767.113 0 0 OBS
0 0 1 0 0 0 12 26 23511.202 0 0 1 OBS
21279.263 0 1 0 0 0 12 25 23511.202 11279.032 0 0 OBS
31032.258 0 1 0 0 0 12 32 23511.202 13785.484 0 0 OBS
66497.696 0 1 0 0 1 12 32 23511.202 13964.516 0 0 OBS
39973.982 0 0 0 0 0 16 50 23511.202 14322.581 0 0 OBS
20850.722 0 0 0 0 0 13 25 23511.202 14322.581 0 0 OBS
23643.625 0 1 0 1 0 12 33 23511.202 14322.581 0 0 OBS
12738.003 0 1 0 0 0 12 27 23511.202 15038.71 0 0 OBS
22018.126 0 1 0 1 0 16 28 23511.202 16112.903 0 0 OBS
0 0 1 0 0 0 12 28 23511.202 16112.903 0 0 OBS
30293.395 0 1 0 0 0 12 38 23511.202 16112.903 0 0 OBS
22165.899 0 1 0 0 0 12 31 23511.202 17903.226 0 0 OBS
36943.164 0 1 0 0 0 12 28 23511.202 18798.387 0 0 OBS
13559.619 0 1 0 1 0 12 43 23511.202 19421.419 0 0 OBS
76841.782 0 1 0 1 0 17 37 23511.202 19693.548 0 0 OBS
76841.782 0 1 0 1 0 17 37 23511.202 19693.548 0 0 OBS
18914.9 0 1 0 0 0 12 23 23511.202 19854.677 0 0 OBS
22165.899 0 1 0 0 0 12 55 23511.202 20588.71 0 0 OBS
23421.966 0 1 0 0 0 17 34 23511.202 20588.71 0 0 OBS
69453.149 0 1 0 0 0 17 28 23511.202 20946.774 0 0 OBS
27830.025 0 1 0 0 0 14 31 23511.202 21483.871 0 0 OBS
23643.625 0 1 0 0 0 12 28 23511.202 21483.871 0 0 OBS
25121.352 0 1 0 0 1 12 25 23511.202 21483.871 0 0 OBS
59109.063 0 1 0 0 0 15 54 23511.202 21483.871 0 0 OBS
22165.899 0 0 0 1 0 12 42 23511.202 21483.871 0 0 OBS
29554.531 0 1 0 0 0 12 35 23511.202 21483.871 0 0 OBS
22165.899 0 0 0 0 0 13 27 23511.202 21483.871 0 0 OBS
0 0 1 0 0 0 12 45 23511.202 21483.871 0 0 OBS
31623.349 0 1 0 1 0 12 26 23511.202 21483.871 0 0 OBS
11821.813 0 1 0 0 0 16 28 23511.202 21483.871 0 0 OBS
22165.899 0 1 0 0 0 16 30 23511.202 21483.871 0 0 OBS
23052.535 0 1 0 0 1 12 24 23511.202 21483.871 0 0 OBS
22165.899 0 1 0 0 0 14 26 23511.202 22020.968 0 0 OBS
22165.899 0 1 0 0 0 14 35 23511.202 22379.032 0 0 OBS
0 0 1 0 0 0 17 42 23511.202 22379.032 0 0 OBS
0 0 1 0 0 0 17 42 23511.202 22379.032 0 0 OBS
27337.942 0 1 0 0 0 16 28 23511.202 22379.032 0 0 OBS
29554.531 0 1 0 0 0 12 28 23511.202 22379.032 0 0 OBS
23531.318 0 1 0 0 0 14 27 23511.202 22558.065 0 0 OBS
21834.888 0 1 0 0 0 16 35 23511.202 22737.097 0 0 OBS
17732.719 0 1 0 0 0 12 55 23511.202 22916.129 0 0 OBS
33248.848 0 1 0 0 0 14 36 23511.202 23274.194 0 0 OBS
29554.531 0 1 0 0 1 16 42 23511.202 23274.194 0 0 OBS
26155.76 0 1 0 0 0 12 22 23511.202 23274.194 0 0 OBS
36943.164 0 1 0 1 0 12 33 23511.202 23274.194 0 0 OBS
25121.352 0 1 0 0 0 12 38 23511.202 23274.194 0 0 OBS
39898.618 0 1 0 0 0 16 48 23511.202 23274.194 0 0 OBS
39898.618 0 1 0 0 0 16 48 23511.202 23274.194 0 0 OBS
26007.988 0 1 0 0 0 13 25 23511.202 23456.806 0 0 OBS
31032.258 0 1 0 0 0 14 23 23511.202 24169.355 0 0 OBS
28963.441 0 1 0 0 0 16 31 23511.202 24706.452 0 0 OBS
26599.078 0 1 0 0 0 12 26 23511.202 24885.484 0 0 OBS
26599.078 0 1 0 0 0 12 32 23511.202 25064.516 0 0 OBS
0 0 1 0 0 0 13 29 23511.202 25064.516 0 0 OBS
0 0 1 0 0 0 13 29 23511.202 25064.516 0 0 OBS
27042.396 0 1 0 0 0 16 30 23511.202 25243.548 0 0 OBS
23974.636 0 1 0 1 0 14 47 23511.202 25565.806 0 0 OBS
25121.352 0 1 0 1 0 12 51 23511.202 25601.613 0 0 OBS
31032.258 0 1 0 0 0 14 26 23511.202 25780.645 0 0 OBS
35465.438 0 1 0 0 0 16 32 23511.202 25959.677 0 0 OBS
29554.531 0 1 0 0 0 14 35 23511.202 26496.774 0 0 OBS
29554.531 0 1 0 0 0 14 35 23511.202 26496.774 0 0 OBS
2049.6068 0 1 0 0 0 12 54 23511.202 26854.839 0 0 OBS
26599.078 0 1 0 0 0 12 55 23511.202 26854.839 0 0 OBS
26599.078 0 1 0 0 0 12 55 23511.202 26854.839 0 0 OBS
29554.531 0 1 0 0 0 12 38 23511.202 26854.839 0 0 OBS
18176.037 0 0 0 0 0 12 25 23511.202 26854.839 0 0 OBS
32509.985 0 1 0 0 0 12 30 23511.202 28645.161 0 0 OBS
28076.805 0 1 0 0 0 17 25 23511.202 29003.226 0 0 OBS
15516.129 0 0 0 0 0 12 39 23511.202 31509.677 0 0 OBS
36943.164 0 1 0 0 0 14 28 23511.202 32225.806 0 0 OBS
17732.719 0 1 0 1 0 12 47 23511.202 32225.806 0 0 OBS
32509.985 0 1 0 0 0 17 39 23511.202 35448.387 0 0 OBS
23643.625 0 1 0 0 0 12 49 23511.202 35806.452 0 0 OBS
0 0 1 0 0 0 12 21 23511.202 50129.032 0 0 OBS
23939.171 0 1 0 0 0 14 31 23707.128 20767.742 0 0 OBS
33987.711 0 1 0 0 0 12 27 23707.128 21483.871 0 0 OBS
22904.762 0 1 0 0 0 12 37 23707.128 22200 0 0 OBS
19411.416 0 1 0 0 0 12 51 23707.128 22379.032 0 0 OBS
28076.805 0 1 0 0 0 12 29 23707.128 26854.839 0 0 OBS
23200.307 0 1 0 0 0 14 27 23707.128 29540.323 0 0 OBS
449.2289 0 1 0 0 0 13 24 23903.055 1790.3226 0 0 OBS
12412.903 0 1 0 0 0 12 32 23903.055 24812.081 0 0 OBS
27042.396 0 1 0 0 0 17 31 23903.055 25601.613 0 0 OBS
0 0 0 0 0 0 12 46 23918.729 12532.258 0 0 OBS
26599.078 0 1 0 0 1 15 40 24001.018 23274.194 0 0 OBS
36204.301 0 1 0 0 0 16 27 24098.982 7161.2903 0 0 OBS
25860.215 0 1 0 0 0 17 27 24098.982 22200 0 0 OBS
27337.942 0 1 0 0 0 14 28 24098.982 22379.032 0 0 OBS
23643.625 0 1 0 0 0 17 29 24098.982 24527.419 0 0 OBS
25564.67 0 1 0 0 0 13 36 24098.982 25064.516 0 0 OBS
17437.174 0 1 0 0 0 12 23 24098.982 26854.839 0 0 OBS
21427.035 0 1 0 0 0 12 28 24294.908 18261.29 0 0 OBS
19210.445 0 1 0 0 0 12 28 24383.075 15217.742 0 0 OBS
22904.762 0 1 0 0 0 12 34 24486.916 22200 0 0 OBS
22165.899 0 1 0 0 0 12 41 24490.835 14322.581 0 0 OBS
0 0 1 0 0 0 13 25 24490.835 18261.29 0 0 OBS
10639.631 0 1 0 0 0 12 45 24490.835 21483.871 0 0 OBS
28076.805 0 1 0 1 0 12 45 24490.835 21483.871 0 0 OBS
33987.711 0 1 0 0 0 12 41 24490.835 21483.871 0 0 OBS
24825.806 0 0 0 0 0 16 35 24490.835 21841.935 0 0 OBS
25121.352 0 1 0 1 0 13 35 24490.835 23274.194 0 0 OBS
25860.215 0 1 0 0 0 16 29 24490.835 23453.226 0 0 OBS
23495.853 0 1 0 0 0 13 28 24490.835 23868.581 0 0 OBS
22165.899 0 1 0 0 0 13 35 24490.835 23990.323 0 0 OBS
25638.556 0 1 0 0 0 16 35 24490.835 24169.355 0 0 OBS
29554.531 0 1 0 0 0 12 30 24490.835 25064.516 0 0 OBS
28076.805 0 1 0 0 0 12 29 24490.835 25064.516 0 0 OBS
26643.41 0 1 0 1 0 14 26 24490.835 25717.984 0 0 OBS
45809.524 0 1 0 0 0 16 28 24490.835 26460.968 0 0 OBS
38420.891 0 1 0 0 0 16 30 24490.835 26854.839 0 0 OBS
29702.304 0 0 0 0 0 17 26 24490.835 26854.839 0 0 OBS
39159.754 0 1 0 0 0 13 22 24490.835 26854.839 0 0 OBS
25121.352 0 1 0 0 0 12 22 24490.835 26854.839 0 0 OBS
9605.2227 0 0 0 0 0 16 26 24490.835 27750 0 0 OBS
35465.438 0 1 0 1 0 12 43 24490.835 29355.919 0 0 OBS
39898.618 0 1 0 1 0 13 43 24490.835 34016.129 0 0 OBS
25121.352 0 1 0 0 0 16 48 24663.251 18082.258 0 0 OBS
27929.032 0 1 0 0 0 12 45 24686.762 15217.742 0 0 OBS
22609.217 0 1 0 1 0 12 27 24686.762 22558.065 0 0 OBS
23348.08 0 1 0 0 0 17 44 24686.762 23274.194 0 0 OBS
29554.531 0 1 0 0 0 16 26 24686.762 25422.581 0 0 OBS
26451.306 0 1 0 0 0 16 54 24686.762 26854.839 0 0 OBS
26451.306 0 1 0 0 0 16 54 24686.762 26854.839 0 0 OBS
26451.306 0 1 0 0 0 16 54 24686.762 26854.839 0 0 OBS
24382.488 0 1 0 0 0 12 29 24686.762 27750 0 0 OBS
34320.2 0 1 0 0 0 12 22 24765.132 21594.871 0 0 OBS
27061.607 0 1 0 0 0 17 39 24823.91 25064.516 0 0 OBS
36943.164 0 1 0 0 0 16 35 24882.688 24527.419 0 0 OBS
25121.352 0 1 0 0 0 12 44 24882.688 27929.032 0 0 OBS
26599.078 0 1 0 0 0 16 32 24980.652 25064.516 0 0 OBS
24530.261 0 1 0 0 0 17 27 25078.615 19693.548 0 0 OBS
24530.261 0 1 0 0 0 17 27 25078.615 19693.548 0 0 OBS
26599.078 0 1 0 0 0 12 26 25078.615 23274.194 0 0 OBS
26780.839 0 1 0 0 0 12 46 25078.615 24169.355 0 0 OBS
30145.622 0 0 0 0 0 16 25 25078.615 25601.613 0 0 OBS
29554.531 0 1 0 0 0 12 35 25078.615 26854.839 0 0 OBS
24448.986 0 1 0 0 0 16 33 25078.615 26854.839 0 0 OBS
36943.164 0 1 0 0 0 16 26 25078.615 30793.548 0 0 OBS
29554.531 0 1 0 1 0 12 26 25088.411 23274.194 0 0 OBS
25121.352 0 1 0 0 0 12 20 25294.134 18798.387 0 0 OBS
20244.854 0 1 0 0 0 12 49 25470.468 17953.355 0 0 OBS
23643.625 0 1 0 0 0 13 25 25470.468 18798.387 0 0 OBS
26599.078 0 0 0 1 0 12 28 25470.468 19693.548 0 0 OBS
26599.078 0 1 0 0 0 13 28 25470.468 19693.548 0 0 OBS
26599.078 0 1 0 1 0 12 35 25470.468 21483.871 0 0 OBS
25121.352 0 0 0 0 0 12 27 25470.468 21483.871 0 0 OBS
25634.123 0 1 0 0 0 12 44 25470.468 21483.871 0 0 OBS
32509.985 0 1 0 0 1 12 23 25470.468 21483.871 0 0 OBS
31771.121 0 1 0 1 0 12 32 25470.468 22379.032 0 0 OBS
25121.352 0 1 0 0 0 12 24 25470.468 22737.097 0 0 OBS
31032.258 0 1 0 0 0 12 27 25470.468 23095.161 0 0 OBS
29554.531 0 1 0 0 0 12 46 25470.468 23274.194 0 0 OBS
22165.899 0 1 0 0 0 12 31 25470.468 23274.194 0 0 OBS
29554.531 0 0 0 1 0 15 27 25470.468 24169.355 0 0 OBS
12708.449 0 0 0 0 0 16 51 25470.468 24169.355 0 0 OBS
25121.352 0 1 0 1 0 12 43 25470.468 25064.516 0 0 OBS
30145.622 0 1 0 1 0 16 32 25470.468 25422.581 0 0 OBS
22461.444 0 0 0 0 0 12 37 25470.468 25780.645 0 0 OBS
22461.444 0 0 0 0 0 12 37 25470.468 25780.645 0 0 OBS
28076.805 0 1 0 0 0 12 30 25470.468 25959.677 0 0 OBS
27898 0 1 0 1 0 12 45 25470.468 26695.5 0 0 OBS
27898 0 1 0 1 0 12 45 25470.468 26695.5 0 0 OBS
29554.531 0 1 0 0 0 17 49 25470.468 26854.839 0 0 OBS
29554.531 0 1 0 0 0 17 49 25470.468 26854.839 0 0 OBS
44331.797 0 1 0 0 0 17 26 25470.468 26854.839 0 0 OBS
32509.985 0 1 0 0 0 13 37 25470.468 30435.484 0 0 OBS
21427.035 0 1 0 0 0 17 44 25470.468 30435.484 0 0 OBS
38420.891 0 1 0 0 0 17 30 25470.468 31330.645 0 0 OBS
29554.531 0 1 0 0 0 12 51 25470.468 32225.806 0 0 OBS
22165.899 0 1 0 0 0 17 28 25607.617 18091.21 0 0 OBS
35465.438 0 1 0 0 0 16 29 25666.395 28287.097 0 0 OBS
23052.535 0 1 0 0 0 12 40 25707.54 20409.677 0 0 OBS
0 0 1 0 0 0 16 34 25862.322 0 0 1 OBS
24825.806 0 1 0 0 0 12 51 25862.322 20588.71 0 0 OBS
35465.438 0 1 0 0 0 16 26 25862.322 22379.032 0 0 OBS
35465.438 0 1 0 0 0 12 46 25862.322 23274.194 0 0 OBS
26599.078 0 1 0 0 0 14 45 25862.322 28645.161 0 0 OBS
26599.078 0 1 0 0 0 12 49 25862.322 28645.161 0 0 OBS
15646.169 0 0 0 0 0 16 26 25862.322 31790.758 0 0 OBS
29258.986 0 1 0 0 0 16 30 26058.248 28645.161 0 0 OBS
0 0 1 0 0 0 12 50 26254.175 0 0 1 OBS
26599.078 0 0 0 0 0 12 25 26254.175 21483.871 0 0 OBS
31032.258 0 0 0 0 0 17 27 26254.175 29540.323 0 0 OBS
17732.719 0 1 0 0 0 16 46 26293.36 65160.581 0 0 OBS
17732.719 0 1 0 0 0 16 46 26293.36 65160.581 0 0 OBS
29554.531 0 1 0 1 0 12 43 26450.102 14322.581 0 0 OBS
31032.258 0 1 0 1 0 12 27 26450.102 18798.387 0 0 OBS
19210.445 0 0 0 0 0 12 22 26450.102 23274.194 0 0 OBS
29554.531 0 1 0 0 0 12 55 26450.102 23990.323 0 0 OBS
26007.988 0 1 0 0 0 12 53 26450.102 25064.516 0 0 OBS
26746.851 0 1 0 0 0 12 44 26450.102 25959.677 0 0 OBS
26625.677 0 1 0 0 0 13 47 26450.102 25959.677 0 0 OBS
29554.531 0 1 0 0 0 14 46 26450.102 26496.774 0 0 OBS
35465.438 0 1 0 0 0 12 25 26450.102 26836.935 0 0 OBS
25860.215 0 0 0 1 0 15 31 26450.102 26854.839 0 0 OBS
29554.531 0 1 0 0 0 16 28 26450.102 26854.839 0 0 OBS
32421.321 0 1 0 0 0 16 40 26450.102 26854.839 0 0 OBS
32421.321 0 1 0 0 0 16 40 26450.102 26854.839 0 0 OBS
29480.645 0 1 0 0 0 12 28 26450.102 26858.419 0 0 OBS
28815.668 0 1 0 0 0 15 29 26450.102 27250.5 0 0 OBS
29554.531 0 1 0 0 0 16 42 26450.102 27499.355 0 0 OBS
29554.531 0 1 0 0 0 15 30 26450.102 27570.968 0 0 OBS
6354.2243 0 1 0 0 0 12 39 26450.102 27750 0 0 OBS
29554.531 0 1 0 0 0 16 30 26450.102 28197.581 0 0 OBS
26599.078 0 1 0 0 0 12 50 26450.102 30077.419 0 0 OBS
29315.14 0 0 0 0 0 17 29 26614.68 28503.726 0 0 OBS
32509.985 0 1 0 0 0 15 29 26646.029 19693.548 0 0 OBS
35465.438 0 1 0 0 0 12 27 26646.029 29540.323 0 0 OBS
17732.719 0 1 0 0 1 12 31 26841.955 6982.2581 0 0 OBS
17732.719 0 1 0 0 1 12 31 26841.955 6982.2581 0 0 OBS
42854.071 0 1 0 0 0 12 29 26841.955 20588.71 0 0 OBS
19210.445 0 1 0 0 0 16 27 26841.955 22200 0 0 OBS
20392.627 0 0 0 1 0 17 26 26841.955 25243.548 0 0 OBS
36943.164 0 1 0 0 0 17 42 26841.955 31330.645 0 0 OBS
33839.939 0 1 0 1 0 12 24 26841.955 31688.71 0 0 OBS
36943.164 0 1 0 1 0 12 48 26908.57 22558.065 0 0 OBS
22165.899 0 1 0 0 0 13 25 26996.737 28197.581 0 0 OBS
20688.172 0 1 0 1 0 12 21 27037.882 16560.484 0 0 OBS
23643.625 0 1 0 0 0 12 48 27037.882 25064.516 0 0 OBS
27337.942 0 1 0 0 0 12 50 27037.882 26854.839 0 0 OBS
51720.43 0 1 0 0 0 17 28 27037.882 27750 0 0 OBS
26599.078 0 0 0 0 0 17 29 27037.882 29182.258 0 0 OBS
28815.668 0 1 0 0 0 17 33 27037.882 31867.742 0 0 OBS
32509.985 0 1 0 0 0 12 52 27220.094 24706.452 0 0 OBS
32509.985 0 1 0 0 0 12 22 27233.809 14322.581 0 0 OBS
29554.531 0 1 0 0 0 12 43 27233.809 25064.516 0 0 OBS
31032.258 0 1 0 0 0 13 34 27233.809 25064.516 0 0 OBS
28076.805 0 1 0 0 0 12 46 27233.809 28645.161 0 0 OBS
0 0 1 0 0 0 17 31 27429.735 0 0 1 OBS
23578.605 0 1 0 0 0 13 28 27429.735 20588.71 0 0 OBS
22609.217 0 1 0 1 0 12 44 27429.735 21483.871 0 0 OBS
28520.123 0 1 0 0 0 12 25 27429.735 21483.871 0 0 OBS
29644.673 0 1 0 0 0 14 29 27429.735 22099.742 0 0 OBS
25712.442 0 0 0 0 0 16 24 27429.735 22200 0 0 OBS
0 0 1 0 0 0 12 31 27429.735 22379.032 0 0 OBS
38420.891 0 1 0 1 0 12 40 27429.735 23274.194 0 0 OBS
20688.172 0 1 0 0 0 17 30 27429.735 25064.516 0 0 OBS
32509.985 0 1 0 1 0 16 26 27429.735 25064.516 0 0 OBS
16254.992 0 1 0 0 0 12 32 27429.735 25064.516 0 0 OBS
28815.668 0 1 0 0 0 15 26 27429.735 25064.516 0 0 OBS
31032.258 0 1 0 0 0 16 28 27429.735 25064.516 0 0 OBS
24382.488 0 1 0 0 0 13 54 27429.735 25422.581 0 0 OBS
31032.258 0 1 0 0 0 14 30 27429.735 25780.645 0 0 OBS
24382.488 0 1 0 0 0 14 33 27429.735 25959.677 0 0 OBS
27846.28 0 1 0 0 0 12 33 27429.735 25959.677 0 0 OBS
32509.985 0 1 0 0 0 12 26 27429.735 26496.774 0 0 OBS
35465.438 0 1 0 0 0 13 44 27429.735 26774.274 0 0 OBS
26599.078 0 1 0 0 0 12 49 27429.735 26854.839 0 0 OBS
17806.605 0 1 0 1 0 17 55 27429.735 26854.839 0 0 OBS
22165.899 0 1 0 0 0 12 28 27429.735 26854.839 0 0 OBS
25121.352 0 1 0 0 0 12 45 27429.735 26854.839 0 0 OBS
20688.172 0 1 0 1 0 14 30 27429.735 26892.435 0 0 OBS
25440.541 0 1 0 0 0 12 40 27429.735 27008.806 0 0 OBS
26599.078 0 1 0 0 0 17 27 27429.735 27750 0 0 OBS
28076.805 0 1 0 0 0 16 51 27429.735 28645.161 0 0 OBS
28076.805 0 1 0 0 0 16 51 27429.735 28645.161 0 0 OBS
25121.352 0 1 0 0 0 12 43 27429.735 28645.161 0 0 OBS
0 0 1 0 0 0 12 37 27429.735 28645.161 0 0 OBS
0 0 1 0 0 0 12 37 27429.735 28645.161 0 0 OBS
27929.032 0 1 0 0 0 14 38 27429.735 29046.194 0 0 OBS
30736.713 0 0 0 0 0 16 36 27429.735 30256.452 0 0 OBS
24973.579 0 1 0 1 0 13 27 27429.735 30435.484 0 0 OBS
31978.003 0 1 0 0 0 12 21 27429.735 30435.484 0 0 OBS
31032.258 0 0 0 0 0 14 25 27429.735 32225.806 0 0 OBS
38420.891 0 1 0 0 0 13 33 27429.735 41177.419 0 0 OBS
26599.078 0 1 0 0 0 14 38 27429.735 68032.258 0 0 OBS
33987.711 0 1 0 0 0 16 32 27625.662 29540.323 0 0 OBS
32509.985 0 0 0 0 0 12 27 27821.589 27212.903 0 0 OBS
32509.985 0 0 0 0 0 17 24 27821.589 27570.968 0 0 OBS
32509.985 0 1 0 0 0 12 43 27821.589 28645.161 0 0 OBS
49651.613 0 1 0 0 0 17 26 27843.141 28645.161 0 0 OBS
22756.989 0 1 0 0 0 12 33 28017.515 25422.581 0 0 OBS
36943.164 0 1 0 0 0 14 34 28017.515 26854.839 0 0 OBS
32509.985 0 1 0 0 0 12 28 28017.515 29540.323 0 0 OBS
32509.985 0 1 0 0 0 12 41 28017.515 30435.484 0 0 OBS
28076.805 0 1 0 0 0 12 25 28017.515 31062.097 0 0 OBS
31032.258 0 1 0 0 0 17 28 28017.515 31151.613 0 0 OBS
58653.923 0 1 0 1 0 13 26 28105.682 37596.774 0 0 OBS
26451.306 0 1 0 0 0 17 28 28213.442 25422.581 0 0 OBS
0 0 1 0 0 0 12 53 28213.442 26854.839 0 0 OBS
31771.121 0 1 0 0 0 12 55 28213.442 33206.903 0 0 OBS
23348.08 0 1 0 0 0 14 29 28409.369 21125.806 0 0 OBS
31032.258 0 1 0 0 0 14 39 28409.369 28645.161 0 0 OBS
32509.985 0 1 0 0 0 16 31 28409.369 28915.5 0 0 OBS
32509.985 0 1 0 0 0 16 25 28409.369 29540.323 0 0 OBS
10935.177 0 1 0 0 0 14 25 28409.369 30435.484 0 0 OBS
42854.071 0 1 0 0 0 16 29 28409.369 32225.806 0 0 OBS
29554.531 0 1 0 1 0 16 29 28409.369 32225.806 0 0 OBS
39898.618 0 1 0 0 0 14 27 28409.369 32225.806 0 0 OBS
35465.438 0 1 0 0 0 16 34 28409.369 32583.871 0 0 OBS
29258.986 0 1 0 0 0 12 45 28589.621 28263.823 0 0 OBS
34135.484 0 1 0 0 0 12 28 28605.295 20588.71 0 0 OBS
26953.733 0 1 0 0 0 16 43 28801.222 27929.032 0 0 OBS
31032.258 0 1 0 0 0 12 54 28889.389 35806.452 0 0 OBS
0 0 1 0 0 0 16 29 28899.185 29540.323 0 0 OBS
29369.816 0 1 0 0 0 12 55 29100.99 26409.048 0 0 OBS
29369.816 0 1 0 0 0 12 55 29100.99 26409.048 0 0 OBS
31032.258 0 0 0 1 0 12 29 29193.075 15396.774 0 0 OBS
25121.352 0 1 0 1 0 12 50 29193.075 17903.226 0 0 OBS
19242.955 0 1 0 0 0 12 24 29193.075 21304.839 0 0 OBS
38420.891 0 1 0 0 0 12 26 29330.224 28287.097 0 0 OBS
30293.395 0 0 0 0 0 13 41 29389.002 0 0 1 OBS
42410.753 0 1 0 0 0 17 47 29389.002 20230.645 0 0 OBS
19210.445 0 1 0 0 0 17 28 29389.002 21483.871 0 0 OBS
28490.568 0 1 0 0 0 12 42 29389.002 22379.032 0 0 OBS
19210.445 0 1 0 1 0 12 37 29389.002 22379.032 0 0 OBS
19210.445 0 1 0 1 0 12 37 29389.002 22379.032 0 0 OBS
0 0 1 0 0 0 16 48 29389.002 23274.194 0 0 OBS
28815.668 0 1 0 0 0 12 21 29389.002 24169.355 0 0 OBS
33987.711 0 1 0 0 0 12 46 29389.002 24214.113 0 0 OBS
35465.438 0 1 0 0 0 12 29 29389.002 25959.677 0 0 OBS
30191.432 0 1 0 0 0 12 38 29389.002 26496.774 0 0 OBS
35465.438 0 1 0 0 0 12 28 29389.002 26854.839 0 0 OBS
31032.258 0 1 0 0 0 12 38 29389.002 26854.839 0 0 OBS
26599.078 0 1 0 0 0 12 53 29389.002 26854.839 0 0 OBS
27781.26 0 1 0 0 0 12 46 29389.002 27033.871 0 0 OBS
27781.26 0 1 0 0 0 12 46 29389.002 27033.871 0 0 OBS
96052.227 0 1 0 0 0 16 33 29389.002 27750 0 0 OBS
11821.813 0 1 0 0 0 12 34 29389.002 27912.919 0 0 OBS
28076.805 0 1 0 0 0 17 35 29389.002 28645.161 0 0 OBS
29554.531 0 1 0 0 0 12 53 29389.002 28645.161 0 0 OBS
33987.711 0 1 0 0 0 12 26 29389.002 28645.161 0 0 OBS
35022.12 0 1 0 0 0 16 26 29389.002 28645.161 0 0 OBS
28076.805 0 1 0 0 0 13 50 29389.002 29540.323 0 0 OBS
22165.899 0 1 0 1 0 12 46 29389.002 30435.484 0 0 OBS
29554.531 0 0 0 0 0 14 43 29389.002 30435.484 0 0 OBS
29554.531 0 0 0 0 0 14 26 29389.002 30435.484 0 0 OBS
31032.258 0 1 0 0 0 17 33 29389.002 30435.484 0 0 OBS
19210.445 0 1 0 0 0 17 33 29389.002 30435.484 0 0 OBS
26007.988 0 1 0 0 0 12 42 29389.002 30437.274 0 0 OBS
31180.031 0 1 0 0 0 12 34 29389.002 30793.548 0 0 OBS
31180.031 0 1 0 0 0 12 34 29389.002 30793.548 0 0 OBS
25712.442 0 1 0 0 0 17 34 29389.002 31330.645 0 0 OBS
33987.711 0 1 0 0 0 17 37 29389.002 31330.645 0 0 OBS
32672.535 0 1 0 0 0 17 34 29389.002 32225.806 0 0 OBS
44331.797 0 1 0 1 0 12 37 29389.002 32225.806 0 0 OBS
35465.438 0 1 0 0 0 17 26 29389.002 32225.806 0 0 OBS
32509.985 0 1 0 0 0 17 36 29389.002 34911.29 0 0 OBS
33987.711 0 0 0 0 0 14 28 29389.002 35448.387 0 0 OBS
39159.754 0 1 0 0 0 12 31 29389.002 35806.452 0 0 OBS
33839.939 0 1 0 0 0 14 25 29389.002 35806.452 0 0 OBS
56153.61 0 1 0 0 0 14 31 29389.002 35806.452 0 0 OBS
47287.25 0 1 0 0 0 12 28 29389.002 41177.419 0 0 OBS
31032.258 0 1 0 0 0 12 34 29389.002 42967.742 0 0 OBS
36647.619 0 1 0 1 0 14 47 29390.961 27750 0 0 OBS
29554.531 0 1 0 0 0 12 35 29422.31 28645.161 0 0 OBS
19062.673 0 1 0 1 0 15 35 29477.169 34098.484 0 0 OBS
19062.673 0 1 0 1 0 15 35 29477.169 34098.484 0 0 OBS
29554.531 0 1 0 0 0 12 31 29584.929 26854.839 0 0 OBS
32509.985 0 1 0 0 0 12 24 29780.855 30883.065 0 0 OBS
0 0 1 0 0 0 12 28 29976.782 0 0 1 OBS
51720.43 0 1 0 0 0 16 27 29976.782 30793.548 0 0 OBS
15072.811 0 1 0 0 0 12 47 30074.745 33312.532 0 0 OBS
15072.811 0 1 0 0 0 12 47 30074.745 33312.532 0 0 OBS
26554.747 0 1 0 0 1 14 37 30108.053 26854.839 0 0 OBS
27485.714 0 1 0 0 0 14 22 30368.635 20588.71 0 0 OBS
25860.215 0 1 0 0 0 12 47 30368.635 23274.194 0 0 OBS
22165.899 0 1 0 0 0 14 32 30368.635 24169.355 0 0 OBS
44331.797 0 0 0 0 0 15 29 30368.635 28645.161 0 0 OBS
36943.164 0 0 0 0 0 16 27 30368.635 31330.645 0 0 OBS
81274.962 0 1 0 0 0 14 37 30368.635 44758.065 0 0 OBS
81274.962 0 1 0 0 0 14 37 30368.635 44758.065 0 0 OBS
